Time,Date,Username
'14:46:14','18/02/2001','user_4539916'
'12:06:46','22/02/2001','user_782471'
'10:15:03','18/02/2001','user_1566028'
'04:22:35','23/02/2001','user_4563427'
'19:52:35','21/02/2001','user_2095067'
'11:24:33','25/02/2001','user_4726808'
'02:58:48','25/02/2001','user_3571150'
'05:54:32','25/02/2001','user_4759568'
'02:38:26','22/02/2001','user_839119'
'10:11:14','24/02/2001','user_4379220'
'15:08:05','20/02/2001','user_4278340'
'09:59:31','24/02/2001','user_2195917'
'10:55:15','25/02/2001','user_4235579'
'04:42:54','22/02/2001','user_4235579'
'17:27:55','24/02/2001','user_2187407'
'05:48:52','25/02/2001','user_4260999'
'08:47:41','23/02/2001','user_3730695'
'21:29:43','24/02/2001','user_4591860'
'02:41:45','24/02/2001','user_2590707'
'22:38:29','25/02/2001','user_4976386'
'01:51:02','21/02/2001','user_1267208'
'18:09:53','23/02/2001','user_2354754'
'08:34:29','24/02/2001','user_3820289'
'01:28:00','25/02/2001','user_4750548'
'00:48:25','22/02/2001','user_712298'
'13:51:14','24/02/2001','user_953278'
'23:46:33','18/02/2001','user_2688888'
'14:24:00','23/02/2001','user_2611960'
'20:21:12','21/02/2001','user_566160'
'21:46:40','25/02/2001','user_4960808'
'23:10:13','25/02/2001','user_4960808'
'00:42:10','25/02/2001','user_2360021'
'11:58:40','21/02/2001','user_1966310'
'23:36:49','22/02/2001','user_4776788'
'12:15:59','23/02/2001','user_468694'
'10:27:45','19/02/2001','user_1837730'
'15:08:04','21/02/2001','user_305823'
'16:21:48','18/02/2001','user_642370'
'10:55:43','23/02/2001','user_3768683'
'22:12:47','20/02/2001','user_2543524'
'23:09:33','24/02/2001','user_1080753'
'09:20:08','23/02/2001','user_4135257'
'13:59:22','21/02/2001','user_2724919'
'06:46:24','24/02/2001','user_2135939'
'07:54:18','24/02/2001','user_2135939'
'23:43:53','22/02/2001','user_4696131'
'06:21:51','20/02/2001','user_2284170'
'01:46:27','20/02/2001','user_674646'
'00:43:27','25/02/2001','user_1098156'
'21:15:02','18/02/2001','user_3590855'
'21:51:38','20/02/2001','user_190895'
'21:19:50','23/02/2001','user_1701564'
'10:50:37','20/02/2001','user_3473279'
'11:46:46','24/02/2001','user_610025'
'13:06:41','24/02/2001','user_610025'
'13:42:48','24/02/2001','user_4696131'
'11:31:16','25/02/2001','user_2484303'
'14:55:26','22/02/2001','user_782471'
'08:13:58','19/02/2001','user_1651506'
'12:32:37','21/02/2001','user_1651506'
'21:17:02','21/02/2001','user_1651506'
'04:28:40','23/02/2001','user_4038786'
'06:51:21','21/02/2001','user_978379'
'12:22:50','25/02/2001','user_1314897'
'19:15:59','25/02/2001','user_972300'
'21:32:26','23/02/2001','user_3961426'
'09:06:45','22/02/2001','user_4382980'
'13:18:31','22/02/2001','user_283559'
'20:36:49','21/02/2001','user_918643'
'05:48:48','24/02/2001','user_3801207'
'14:57:56','25/02/2001','user_3801207'
'06:54:39','21/02/2001','user_4363791'
'17:10:27','25/02/2001','user_1696565'
'20:44:40','25/02/2001','user_2463878'
'02:16:15','25/02/2001','user_2923569'
'19:36:07','21/02/2001','user_3406670'
'03:17:02','21/02/2001','user_1221530'
'20:11:13','24/02/2001','user_1930367'
'17:17:56','25/02/2001','user_1310832'
'03:08:34','20/02/2001','user_1300140'
'10:17:38','25/02/2001','user_2397985'
'22:32:42','24/02/2001','user_3380733'
'13:53:42','23/02/2001','user_1935355'
'03:03:05','25/02/2001','user_2526514'
'02:05:47','23/02/2001','user_4859834'
'13:38:23','20/02/2001','user_2815355'
'16:23:18','21/02/2001','user_368492'
'17:54:37','23/02/2001','user_1958123'
'21:45:26','23/02/2001','user_2572079'
'16:33:59','23/02/2001','user_2876798'
'12:34:05','22/02/2001','user_1934549'
'01:57:58','25/02/2001','user_1870943'
'14:20:34','25/02/2001','user_1870943'
'06:48:42','24/02/2001','user_1307845'
'22:38:48','21/02/2001','user_800987'
'04:46:18','20/02/2001','user_1985542'
'00:21:43','20/02/2001','user_342562'
'11:52:22','25/02/2001','user_342562'
'07:06:25','20/02/2001','user_1418392'
'02:51:14','25/02/2001','user_1418392'
'03:53:09','25/02/2001','user_978379'
'01:51:37','24/02/2001','user_1624739'
'16:02:12','24/02/2001','user_1431551'
'05:22:49','19/02/2001','user_3115994'
'04:23:41','24/02/2001','user_2463878'
'09:33:00','21/02/2001','user_507276'
'05:33:04','20/02/2001','user_1896281'
'14:20:21','21/02/2001','user_2871828'
'00:31:09','21/02/2001','user_2923569'
'05:03:20','24/02/2001','user_115220'
'04:25:16','25/02/2001','user_2545424'
'18:35:40','25/02/2001','user_3257531'
'18:51:37','23/02/2001','user_4543075'
'07:04:54','18/02/2001','user_2169285'
'16:05:14','21/02/2001','user_1896646'
'19:01:16','20/02/2001','user_1624739'
'21:12:44','24/02/2001','user_3075950'
'23:06:16','24/02/2001','user_4878760'
'02:12:18','24/02/2001','user_786162'
'23:24:21','25/02/2001','user_786162'
'03:35:07','25/02/2001','user_3088028'
'15:15:37','20/02/2001','user_144637'
'05:22:24','23/02/2001','user_3224648'
'16:46:06','24/02/2001','user_3224648'
'01:25:15','21/02/2001','user_2121778'
'14:15:07','22/02/2001','user_2121778'
'01:56:22','22/02/2001','user_4335768'
'08:36:16','21/02/2001','user_115220'
'14:47:50','18/02/2001','user_2064158'
'11:16:59','24/02/2001','user_665376'
'04:13:37','20/02/2001','user_698128'
'17:01:50','22/02/2001','user_3256775'
'12:59:02','24/02/2001','user_1233924'
'13:31:50','24/02/2001','user_2248852'
'11:45:57','25/02/2001','user_2617423'
'06:41:02','22/02/2001','user_4367616'
'10:16:52','24/02/2001','user_4367616'
'11:37:03','21/02/2001','user_1548657'
'13:00:13','21/02/2001','user_1548657'
'07:55:49','24/02/2001','user_4235579'
'22:45:41','25/02/2001','user_883383'
'19:55:41','21/02/2001','user_1798377'
'10:40:54','23/02/2001','user_1858581'
'11:26:33','23/02/2001','user_1858581'
'22:59:57','19/02/2001','user_2731818'
'15:36:23','21/02/2001','user_2731818'
'15:21:23','19/02/2001','user_4591860'
'15:08:18','24/02/2001','user_1679368'
'20:34:09','24/02/2001','user_1522116'
'16:46:53','25/02/2001','user_2432550'
'01:00:38','23/02/2001','user_4560159'
'13:56:21','23/02/2001','user_3812942'
'11:04:39','22/02/2001','user_514242'
'23:20:36','22/02/2001','user_4020845'
'07:05:11','18/02/2001','user_839119'
'15:18:58','24/02/2001','user_839119'
'15:33:12','20/02/2001','user_308992'
'02:28:40','18/02/2001','user_1066565'
'18:34:14','22/02/2001','user_624435'
'19:56:27','22/02/2001','user_624435'
'19:39:36','21/02/2001','user_1972153'
'12:23:18','23/02/2001','user_734017'
'16:29:07','21/02/2001','user_2530720'
'03:06:06','21/02/2001','user_3099190'
'10:48:32','19/02/2001','user_1723385'
'01:29:35','22/02/2001','user_3906212'
'13:26:43','20/02/2001','user_2223652'
'15:45:26','21/02/2001','user_1713656'
'22:50:19','22/02/2001','user_2860048'
'18:24:39','25/02/2001','user_2187407'
'18:48:23','20/02/2001','user_1701564'
'11:25:45','23/02/2001','user_4830425'
'12:32:01','20/02/2001','user_42209'
'02:17:28','25/02/2001','user_3595111'
'15:05:13','19/02/2001','user_642370'
'04:32:57','25/02/2001','user_171933'
'11:05:48','24/02/2001','user_1509522'
'22:51:33','24/02/2001','user_3651408'
'09:21:50','22/02/2001','user_4377509'
'14:51:27','25/02/2001','user_4377509'
'03:52:44','25/02/2001','user_897222'
'22:24:49','24/02/2001','user_2195917'
'22:55:20','20/02/2001','user_4598052'
'21:16:01','18/02/2001','user_1307845'
'20:44:35','20/02/2001','user_2463878'
'08:42:58','24/02/2001','user_3867469'
'19:51:59','25/02/2001','user_1060577'
'12:11:55','24/02/2001','user_1060577'
'01:34:43','23/02/2001','user_211507'
'01:42:34','19/02/2001','user_3028309'
'08:55:40','24/02/2001','user_3028309'
'08:31:23','23/02/2001','user_4426531'
'17:33:41','21/02/2001','user_437141'
'08:15:25','22/02/2001','user_67534'
'20:52:36','23/02/2001','user_98079'
'17:17:18','24/02/2001','user_98079'
'13:55:17','20/02/2001','user_3479874'
'19:13:31','22/02/2001','user_2229369'
'16:11:08','24/02/2001','user_1517160'
'01:21:14','19/02/2001','user_4887298'
'06:34:23','23/02/2001','user_4887298'
'13:17:06','18/02/2001','user_3324112'
'03:03:30','20/02/2001','user_3324112'
'10:54:28','24/02/2001','user_2860358'
'18:14:21','25/02/2001','user_625698'
'21:09:08','23/02/2001','user_507276'
'07:38:54','25/02/2001','user_952025'
'23:55:03','24/02/2001','user_889110'
'14:57:33','24/02/2001','user_1666476'
'22:29:53','23/02/2001','user_4815564'
'08:20:50','25/02/2001','user_747522'
'22:44:44','21/02/2001','user_3159176'
'21:01:15','24/02/2001','user_3002853'
'20:10:48','19/02/2001','user_2121778'
'16:57:08','25/02/2001','user_3552745'
'15:26:30','19/02/2001','user_1104826'
'21:20:52','23/02/2001','user_1104826'
'07:15:45','20/02/2001','user_4210997'
'20:37:41','25/02/2001','user_4210997'
'22:14:28','24/02/2001','user_786162'
'04:00:19','23/02/2001','user_4249325'
'22:05:54','23/02/2001','user_766904'
'09:08:35','19/02/2001','user_4719192'
'13:39:07','20/02/2001','user_790236'
'13:14:35','25/02/2001','user_2724919'
'05:56:06','24/02/2001','user_2006083'
'07:48:09','25/02/2001','user_351731'
'00:47:26','23/02/2001','user_1896281'
'02:55:44','20/02/2001','user_3272575'
'16:22:31','23/02/2001','user_3272575'
'01:12:35','22/02/2001','user_667360'
'05:28:19','23/02/2001','user_4720829'
'21:37:43','19/02/2001','user_4882324'
'15:26:25','23/02/2001','user_3801207'
'22:06:58','19/02/2001','user_2629286'
'21:59:24','20/02/2001','user_207731'
'08:32:59','21/02/2001','user_4960808'
'10:28:59','21/02/2001','user_406356'
'09:23:21','18/02/2001','user_527741'
'15:18:20','23/02/2001','user_4494209'
'05:57:33','24/02/2001','user_4339529'
'07:23:44','18/02/2001','user_410720'
'00:25:55','18/02/2001','user_4441609'
'07:58:55','20/02/2001','user_3383887'
'04:10:00','23/02/2001','user_3394901'
'02:50:45','21/02/2001','user_4426531'
'16:34:13','19/02/2001','user_2649753'
'14:31:29','20/02/2001','user_2226119'
'07:40:42','25/02/2001','user_3413655'
'03:30:25','24/02/2001','user_1098156'
'15:49:20','23/02/2001','user_2223652'
'18:34:35','23/02/2001','user_2005008'
'11:29:38','23/02/2001','user_3177610'
'15:21:51','24/02/2001','user_889110'
'19:33:30','25/02/2001','user_3577858'
'08:43:18','25/02/2001','user_674646'
'10:26:28','21/02/2001','user_4702307'
'07:17:04','20/02/2001','user_4598052'
'19:57:59','23/02/2001','user_2284170'
'15:03:55','25/02/2001','user_69879'
'10:25:02','21/02/2001','user_1400155'
'11:37:04','25/02/2001','user_3281629'
'11:35:47','21/02/2001','user_1401174'
'19:42:48','20/02/2001','user_751121'
'05:28:47','24/02/2001','user_4278340'
'10:45:34','20/02/2001','user_2811176'
'15:50:56','25/02/2001','user_3571150'
'22:47:20','22/02/2001','user_4114853'
'10:11:32','25/02/2001','user_625698'
'21:47:29','19/02/2001','user_127903'
'22:39:02','24/02/2001','user_2605045'
'08:03:47','22/02/2001','user_266418'
'00:46:33','22/02/2001','user_2121778'
'22:55:36','24/02/2001','user_2121778'
'15:42:12','20/02/2001','user_4107180'
'11:59:56','22/02/2001','user_151501'
'07:39:41','24/02/2001','user_2407319'
'12:26:02','25/02/2001','user_2407319'
'03:22:16','23/02/2001','user_665376'
'17:27:44','24/02/2001','user_665376'
'07:19:47','21/02/2001','user_1757490'
'05:37:15','24/02/2001','user_1757490'
'10:20:59','23/02/2001','user_2871828'
'23:32:08','24/02/2001','user_4578657'
'10:46:40','25/02/2001','user_204699'
'08:00:26','22/02/2001','user_978379'
'20:38:16','21/02/2001','user_1370061'
'17:56:39','21/02/2001','user_4793794'
'03:56:21','24/02/2001','user_1774005'
'01:46:44','21/02/2001','user_4324874'
'14:49:09','25/02/2001','user_2223715'
'18:09:14','18/02/2001','user_3394901'
'05:49:34','19/02/2001','user_3627456'
'14:19:39','22/02/2001','user_144637'
'04:35:11','24/02/2001','user_2402770'
'20:43:34','23/02/2001','user_3052722'
'21:36:40','24/02/2001','user_2095067'
'05:06:50','24/02/2001','user_4755740'
'20:50:53','20/02/2001','user_523407'
'23:52:43','23/02/2001','user_3775996'
'10:39:17','21/02/2001','user_70430'
'19:54:59','19/02/2001','user_514242'
'11:37:10','21/02/2001','user_1374612'
'22:49:43','18/02/2001','user_2735183'
'21:22:14','21/02/2001','user_1953019'
'20:26:43','22/02/2001','user_4441609'
'06:07:15','19/02/2001','user_4379220'
'16:02:31','25/02/2001','user_4149811'
'04:45:35','20/02/2001','user_2441167'
'04:10:29','20/02/2001','user_4638279'
'16:28:57','24/02/2001','user_1616107'
'06:47:39','25/02/2001','user_4423818'
'00:34:59','24/02/2001','user_975665'
'10:08:51','24/02/2001','user_1036223'
'02:05:55','22/02/2001','user_2611960'
'18:48:23','25/02/2001','user_2611960'
'13:59:46','18/02/2001','user_2617423'
'05:38:49','24/02/2001','user_782471'
'05:00:40','25/02/2001','user_4560159'
'22:29:52','25/02/2001','user_4515244'
'03:07:04','21/02/2001','user_4036384'
'02:29:37','19/02/2001','user_3845552'
'16:24:46','21/02/2001','user_1932416'
'18:06:50','22/02/2001','user_288057'
'09:09:54','24/02/2001','user_1593402'
'05:42:11','18/02/2001','user_825834'
'05:09:44','21/02/2001','user_4388046'
'03:54:05','24/02/2001','user_2271528'
'11:48:32','19/02/2001','user_4173761'
'13:44:54','25/02/2001','user_2555644'
'18:49:34','23/02/2001','user_4199271'
'16:30:34','23/02/2001','user_861206'
'03:09:05','25/02/2001','user_2611960'
'13:31:28','19/02/2001','user_2147426'
'00:25:28','24/02/2001','user_2499196'
'10:32:58','25/02/2001','user_288057'
'22:02:39','22/02/2001','user_2525331'
'18:00:45','25/02/2001','user_852563'
'22:00:59','19/02/2001','user_204699'
'07:43:40','20/02/2001','user_2029139'
'19:18:35','25/02/2001','user_3473279'
'17:11:46','21/02/2001','user_1548657'
'08:59:36','20/02/2001','user_4255451'
'13:36:23','25/02/2001','user_2005008'
'20:25:43','19/02/2001','user_4761316'
'11:44:38','19/02/2001','user_3473279'
'23:34:21','24/02/2001','user_4020845'
'12:57:43','24/02/2001','user_1274925'
'01:53:06','23/02/2001','user_3840510'
'06:11:27','25/02/2001','user_2701094'
'20:24:44','22/02/2001','user_4981416'
'20:18:45','22/02/2001','user_2650732'
'16:52:01','25/02/2001','user_2284170'
'08:16:15','21/02/2001','user_3840510'
'19:34:56','23/02/2001','user_978379'
'00:32:13','23/02/2001','user_889110'
'01:12:58','23/02/2001','user_4038786'
'04:07:47','21/02/2001','user_802545'
'03:13:55','23/02/2001','user_2748152'
'14:34:46','25/02/2001','user_1870943'
'19:15:48','25/02/2001','user_525334'
'20:43:37','25/02/2001','user_525334'
'08:48:57','24/02/2001','user_3052813'
'14:14:29','25/02/2001','user_1517241'
'18:00:43','22/02/2001','user_3837038'
'10:36:58','21/02/2001','user_830790'
'09:04:29','21/02/2001','user_1995740'
'03:23:11','24/02/2001','user_1378394'
'03:58:19','20/02/2001','user_437141'
'16:17:04','25/02/2001','user_1444439'
'22:08:11','22/02/2001','user_3413655'
'23:47:50','24/02/2001','user_3689750'
'03:00:45','23/02/2001','user_4258597'
'02:32:14','25/02/2001','user_4842850'
'08:13:13','22/02/2001','user_2749864'
'12:35:02','25/02/2001','user_1711388'
'21:28:01','19/02/2001','user_1061081'
'07:30:19','25/02/2001','user_3257531'
'16:42:15','24/02/2001','user_2600619'
